timestamp,phase,global_score,defense_activated,reason
2026-04-13T22:50:50Z,attack,0.8824509884633778,True,majority_nodes_under_attack
2026-04-13T22:50:50Z,attack,0.8824509884633778,True,majority_nodes_under_attack
2026-04-13T22:50:52Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:50:52Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:50:54Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:50:54Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:50:56Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:50:57Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:50:58Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:50:59Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:51:00Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:51:01Z,attack,0.8629222495092566,True,majority_nodes_under_attack
2026-04-13T22:51:02Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:02Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:03Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:04Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:04Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:05Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:06Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:06Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:07Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:08Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:09Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:09Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:11Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:11Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:11Z,attack,0.7879712017197242,True,majority_nodes_under_attack
2026-04-13T22:51:13Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:13Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:13Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:15Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:15Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:15Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:17Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:17Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:17Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:19Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:19Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:19Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:21Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:21Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:21Z,attack,0.7460420222605546,True,majority_nodes_under_attack
2026-04-13T22:51:23Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:23Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:23Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:25Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:25Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:26Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:27Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:27Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:28Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:29Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:29Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:30Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:31Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:31Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:32Z,attack,0.8772387869098714,True,majority_nodes_under_attack
2026-04-13T22:51:33Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:33Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:34Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:35Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:36Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:36Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:38Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:38Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:38Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:40Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:40Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:40Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:42Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:42Z,attack,0.871179051903533,True,majority_nodes_under_attack
2026-04-13T22:51:42Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:44Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:44Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:44Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:46Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:46Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:46Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:48Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:48Z,attack,0.8558208329702544,True,majority_nodes_under_attack
